cp,estado,municipio,ciudad,colonia,lat,lng
36984,Guanajuato,Abasolo,,San Vicente de Aguirre,20.571249438202244,-101.54539101123596
36984,Guanajuato,Abasolo,,San Vicente de Aguirre (Sime�n Aguirre),20.571249438202244,-101.54539101123596
36984,Guanajuato,Abasolo,,Santa B�rbara,20.571249438202244,-101.54539101123596
36984,Guanajuato,Abasolo,,Santa Elena,20.571249438202244,-101.54539101123596
36984,Guanajuato,Abasolo,,Santa Rita,20.571249438202244,-101.54539101123596
36984,Guanajuato,Abasolo,,Santa Rosa de Negrete (La Rata),20.571249438202244,-101.54539101123596
36984,Guanajuato,Abasolo,,El Motor de San Jacinto,20.571249438202244,-101.54539101123596
36985,Guanajuato,Abasolo,,Parque Industrial Marabis,20.488077108433732,-101.54985421686747
36985,Guanajuato,Abasolo,,La Mora,20.488077108433732,-101.54985421686747
36985,Guanajuato,Abasolo,,Florida de G�mez,20.488077108433732,-101.54985421686747
36985,Guanajuato,Abasolo,,G�mez de Orozco,20.488077108433732,-101.54985421686747
36985,Guanajuato,Abasolo,,Estaci�n Abasolo,20.488077108433732,-101.54985421686747
36985,Guanajuato,Abasolo,,Huitzatarito,20.488077108433732,-101.54985421686747
36985,Guanajuato,Abasolo,,La Magnolia,20.488077108433732,-101.54985421686747
36985,Guanajuato,Abasolo,,La Chinche,20.488077108433732,-101.54985421686747
36985,Guanajuato,Abasolo,,La Estancia de Orozco (Cuatro Milpas),20.488077108433732,-101.54985421686747
36985,Guanajuato,Abasolo,,Buenavista de Vega (Las Conejas),20.488077108433732,-101.54985421686747
36985,Guanajuato,Abasolo,,Pintores (Rafael Saavedra),20.488077108433732,-101.54985421686747
36985,Guanajuato,Abasolo,,Canoa (Juan �ngel Mart�nez),20.488077108433732,-101.54985421686747
36985,Guanajuato,Abasolo,,Cantarranas,20.488077108433732,-101.54985421686747
36985,Guanajuato,Abasolo,,Cerrito de G�mez (La Monta�ita),20.488077108433732,-101.54985421686747
36985,Guanajuato,Abasolo,,Don Blas (San Jos� de G�mez),20.488077108433732,-101.54985421686747
36985,Guanajuato,Abasolo,,El �lamo,20.488077108433732,-101.54985421686747
36985,Guanajuato,Abasolo,,El Milagro,20.488077108433732,-101.54985421686747
36985,Guanajuato,Abasolo,,San Miguel de Tiradores,20.488077108433732,-101.54985421686747
36985,Guanajuato,Abasolo,,El Refugio de Ayala (Luz de Ayala),20.488077108433732,-101.54985421686747
36985,Guanajuato,Abasolo,,El Rosario,20.488077108433732,-101.54985421686747
36985,Guanajuato,Abasolo,,El Tepocate,20.488077108433732,-101.54985421686747
36985,Guanajuato,Abasolo,,Estancia de Orozco,20.488077108433732,-101.54985421686747
36985,Guanajuato,Abasolo,,Estancia San Miguel de Roa,20.488077108433732,-101.54985421686747
36985,Guanajuato,Abasolo,,Galera de Huitz�taro (Granja de Don Cruz),20.488077108433732,-101.54985421686747
36985,Guanajuato,Abasolo,,Granja de Mario Alberto P�rez,20.488077108433732,-101.54985421686747
36985,Guanajuato,Abasolo,,Granja del Socorro,20.488077108433732,-101.54985421686747
36985,Guanajuato,Abasolo,,Granja la Esperanza,20.488077108433732,-101.54985421686747
36985,Guanajuato,Abasolo,,Granja Navarrete,20.488077108433732,-101.54985421686747
36985,Guanajuato,Abasolo,,Huitzizil�n (Predio de Huitzatarito),20.488077108433732,-101.54985421686747
36985,Guanajuato,Abasolo,,Jacarandas,20.488077108433732,-101.54985421686747
36985,Guanajuato,Abasolo,,La Chaquira,20.488077108433732,-101.54985421686747
36985,Guanajuato,Abasolo,,Santa Amalia,20.488077108433732,-101.54985421686747
36985,Guanajuato,Abasolo,,La Concepci�n,20.488077108433732,-101.54985421686747
36985,Guanajuato,Abasolo,,La Luz [Parador],20.488077108433732,-101.54985421686747
36985,Guanajuato,Abasolo,,La Mara�a,20.488077108433732,-101.54985421686747
36985,Guanajuato,Abasolo,,La Providencia,20.488077108433732,-101.54985421686747
36985,Guanajuato,Abasolo,,La Providencia,20.488077108433732,-101.54985421686747
36985,Guanajuato,Abasolo,,La Providencia (Gustavo Garc�a),20.488077108433732,-101.54985421686747
36985,Guanajuato,Abasolo,,La Pur�sima,20.488077108433732,-101.54985421686747
36985,Guanajuato,Abasolo,,La Trinidad (Rancho de Juan Jos� Orozco),20.488077108433732,-101.54985421686747
36985,Guanajuato,Abasolo,,Laredo,20.488077108433732,-101.54985421686747
36985,Guanajuato,Abasolo,,Las Canoas (Arroyo Seco),20.488077108433732,-101.54985421686747
36985,Guanajuato,Abasolo,,Los Laureles,20.488077108433732,-101.54985421686747
36985,Guanajuato,Abasolo,,Los Pinos,20.488077108433732,-101.54985421686747
36985,Guanajuato,Abasolo,,Miraflores,20.488077108433732,-101.54985421686747
36985,Guanajuato,Abasolo,,Paso de Canoa (Arroyo Seco),20.488077108433732,-101.54985421686747
36985,Guanajuato,Abasolo,,Paso de Canoa (Choc�ndiro),20.488077108433732,-101.54985421686747
36985,Guanajuato,Abasolo,,Paso de Canoa (San Luis Rey),20.488077108433732,-101.54985421686747
36985,Guanajuato,Abasolo,,Pintores,20.488077108433732,-101.54985421686747
36985,Guanajuato,Abasolo,,Puerta de Palo Dulce,20.488077108433732,-101.54985421686747
36985,Guanajuato,Abasolo,,Pur�sima de Castillejo,20.488077108433732,-101.54985421686747
36985,Guanajuato,Abasolo,,Rafael Zaragoza (La Magnolia),20.488077108433732,-101.54985421686747
36985,Guanajuato,Abasolo,,Rancho Nuevo de Casta�eda,20.488077108433732,-101.54985421686747
36985,Guanajuato,Abasolo,,Rancho Seco de Orozco (Rancho Seco de Cortez),20.488077108433732,-101.54985421686747
36985,Guanajuato,Abasolo,,Rancho Seco de Tiradores,20.488077108433732,-101.54985421686747
36985,Guanajuato,Abasolo,,San Andr�s de G�mez,20.488077108433732,-101.54985421686747
36985,Guanajuato,Abasolo,,San Antonio,20.488077108433732,-101.54985421686747
36985,Guanajuato,Abasolo,,San Antonio de G�mez,20.488077108433732,-101.54985421686747
36985,Guanajuato,Abasolo,,San Cayetano,20.488077108433732,-101.54985421686747
36985,Guanajuato,Abasolo,,San Felipe,20.488077108433732,-101.54985421686747
36985,Guanajuato,Abasolo,,San Francisco,20.488077108433732,-101.54985421686747
36985,Guanajuato,Abasolo,,San Isidro,20.488077108433732,-101.54985421686747
36985,Guanajuato,Abasolo,,San Jorge,20.488077108433732,-101.54985421686747
36985,Guanajuato,Abasolo,,San Jos� de G�mez,20.488077108433732,-101.54985421686747
36985,Guanajuato,Abasolo,,San Jos� de Gonz�lez,20.488077108433732,-101.54985421686747
36985,Guanajuato,Abasolo,,San Jos� de la Florida,20.488077108433732,-101.54985421686747
36985,Guanajuato,Abasolo,,San Jos� de Pintores (La Loma),20.488077108433732,-101.54985421686747
36985,Guanajuato,Abasolo,,San Juan de los Olivos (Antonio Specia),20.488077108433732,-101.54985421686747
36985,Guanajuato,Abasolo,,San Miguelito de Ayala,20.488077108433732,-101.54985421686747
36985,Guanajuato,Abasolo,,San Nicol�s de Gallardo,20.488077108433732,-101.54985421686747
36985,Guanajuato,Abasolo,,San Nicol�s de Navarrete,20.488077108433732,-101.54985421686747
36985,Guanajuato,Abasolo,,San Ram�n,20.488077108433732,-101.54985421686747
36985,Guanajuato,Abasolo,,San Vicente de Ceballos,20.488077108433732,-101.54985421686747
36985,Guanajuato,Abasolo,,San Vicente del Ca�o (San Vicente de Hidalgo),20.488077108433732,-101.54985421686747
36985,Guanajuato,Abasolo,,Santa Martha,20.488077108433732,-101.54985421686747
36985,Guanajuato,Abasolo,,Soledad de Ayala,20.488077108433732,-101.54985421686747
36985,Guanajuato,Abasolo,,Ubaldo Le�n (Santa Rosa),20.488077108433732,-101.54985421686747
36985,Guanajuato,Abasolo,,Villa de Guadalupe [Granja Porc�cola],20.488077108433732,-101.54985421686747
36986,Guanajuato,Abasolo,,La Tinaja de Negrete,20.477329629629622,-101.46356481481482
36986,Guanajuato,Abasolo,,Las Mesas (Buena Vista de Vaca),20.477329629629622,-101.46356481481482
36986,Guanajuato,Abasolo,,Boquillas,20.477329629629622,-101.46356481481482
36986,Guanajuato,Abasolo,,La Brisa,20.477329629629622,-101.46356481481482
36986,Guanajuato,Abasolo,,Labor de Peralta,20.477329629629622,-101.46356481481482
36986,Guanajuato,Abasolo,,Las Estacas,20.477329629629622,-101.46356481481482
36986,Guanajuato,Abasolo,,Peralta,20.477329629629622,-101.46356481481482
36986,Guanajuato,Abasolo,,Piedras Negras,20.477329629629622,-101.46356481481482
36986,Guanajuato,Abasolo,,Zapote de Peralta,20.477329629629622,-101.46356481481482
36986,Guanajuato,Abasolo,,La Orde�a,20.477329629629622,-101.46356481481482
36986,Guanajuato,Abasolo,,Los Leones,20.477329629629622,-101.46356481481482
36986,Guanajuato,Abasolo,,San Aparicio,20.477329629629622,-101.46356481481482
36986,Guanajuato,Abasolo,,El Zorrillo,20.477329629629622,-101.46356481481482
36986,Guanajuato,Abasolo,,Mogotes,20.477329629629622,-101.46356481481482
36986,Guanajuato,Abasolo,,San Lorenzo (San Nicol�s de Ayala),20.477329629629622,-101.46356481481482
36986,Guanajuato,Abasolo,,La Luz de Quintana,20.477329629629622,-101.46356481481482
36986,Guanajuato,Abasolo,,Rancho Seco,20.477329629629622,-101.46356481481482
36986,Guanajuato,Abasolo,,Agua Blanca,20.477329629629622,-101.46356481481482
36986,Guanajuato,Abasolo,,Cofrad�a de Peralta,20.477329629629622,-101.46356481481482
36986,Guanajuato,Abasolo,,Concepci�n de Cruces,20.477329629629622,-101.46356481481482
36986,Guanajuato,Abasolo,,Cuatro Caminos,20.477329629629622,-101.46356481481482
36986,Guanajuato,Abasolo,,San Telmo (Los P�rez),20.477329629629622,-101.46356481481482
36986,Guanajuato,Abasolo,,El Pe��n,20.477329629629622,-101.46356481481482
36986,Guanajuato,Abasolo,,El Pedregal,20.477329629629622,-101.46356481481482
36986,Guanajuato,Abasolo,,El Quinto,20.477329629629622,-101.46356481481482
36986,Guanajuato,Abasolo,,El Tular,20.477329629629622,-101.46356481481482
36986,Guanajuato,Abasolo,,Fracci�n la Gloria (Ricardo Cruz Aguilera),20.477329629629622,-101.46356481481482
36986,Guanajuato,Abasolo,,Granja Gonz�lez,20.477329629629622,-101.46356481481482
36986,Guanajuato,Abasolo,,Jacarandas,20.477329629629622,-101.46356481481482
36986,Guanajuato,Abasolo,,La Casita,20.477329629629622,-101.46356481481482
36986,Guanajuato,Abasolo,,La Escondida (Las Bodegas),20.477329629629622,-101.46356481481482
36986,Guanajuato,Abasolo,,La Gloria,20.477329629629622,-101.46356481481482
36986,Guanajuato,Abasolo,,Laredo,20.477329629629622,-101.46356481481482
36986,Guanajuato,Abasolo,,El Pilar,20.477329629629622,-101.46356481481482
36986,Guanajuato,Abasolo,,Montecillo,20.477329629629622,-101.46356481481482
36986,Guanajuato,Abasolo,,Providencia,20.477329629629622,-101.46356481481482
36986,Guanajuato,Abasolo,,Rosas Blancas,20.477329629629622,-101.46356481481482
36986,Guanajuato,Abasolo,,San Antonio de la Rinconada (La Mugre),20.477329629629622,-101.46356481481482
36986,Guanajuato,Abasolo,,San Antonio de Peralta,20.477329629629622,-101.46356481481482
36986,Guanajuato,Abasolo,,San Aparicio (La Granja del Doctor),20.477329629629622,-101.46356481481482
36986,Guanajuato,Abasolo,,San Cayetano del Carmen (La Roncha),20.477329629629622,-101.46356481481482
36986,Guanajuato,Abasolo,,San Isidro de la Rinconada (Chincual),20.477329629629622,-101.46356481481482
36986,Guanajuato,Abasolo,,San Juan de Dios,20.477329629629622,-101.46356481481482
36986,Guanajuato,Abasolo,,San Luis,20.477329629629622,-101.46356481481482
36986,Guanajuato,Abasolo,,San Nicol�s de los Rosales (La Cabra),20.477329629629622,-101.46356481481482
36986,Guanajuato,Abasolo,,San Pedro de Mogotes (El Cerrito),20.477329629629622,-101.46356481481482
36986,Guanajuato,Abasolo,,San Telmo de Roa,20.477329629629622,-101.46356481481482
36986,Guanajuato,Abasolo,,Santa Elena de Mogotes,20.477329629629622,-101.46356481481482
36986,Guanajuato,Abasolo,,Santa Rosa,20.477329629629622,-101.46356481481482
36986,Guanajuato,Abasolo,,Vista Hermosa,20.477329629629622,-101.46356481481482
36986,Guanajuato,Abasolo,,Zenzontle,20.477329629629622,-101.46356481481482
36987,Guanajuato,Abasolo,,Maritas,20.41349807692308,-101.57895384615384
36987,Guanajuato,Abasolo,,Rinc�n de Mart�nez,20.41349807692308,-101.57895384615384
36987,Guanajuato,Abasolo,,El Varal,20.41349807692308,-101.57895384615384
36987,Guanajuato,Abasolo,,Cerritos de Aceves,20.41349807692308,-101.57895384615384
36987,Guanajuato,Abasolo,,Berumbo,20.41349807692308,-101.57895384615384
36987,Guanajuato,Abasolo,,Salitre de Saavedra,20.41349807692308,-101.57895384615384
36987,Guanajuato,Abasolo,,La Mina,20.41349807692308,-101.57895384615384
36987,Guanajuato,Abasolo,,El Gallito (El Pitahayo),20.41349807692308,-101.57895384615384
36987,Guanajuato,Abasolo,,Buenavista de Ch�vez,20.41349807692308,-101.57895384615384
36987,Guanajuato,Abasolo,,Paso de Piedra,20.41349807692308,-101.57895384615384
36987,Guanajuato,Abasolo,,La Galerita (Emilio Vargas),20.41349807692308,-101.57895384615384
36987,Guanajuato,Abasolo,,Cortijo Miramar,20.41349807692308,-101.57895384615384
36987,Guanajuato,Abasolo,,Coyoac�n de Vargas (Faustino Vargas),20.41349807692308,-101.57895384615384
36987,Guanajuato,Abasolo,,Maritas (J. Jes�s Cabrera V�zquez),20.41349807692308,-101.57895384615384
36987,Guanajuato,Abasolo,,Los Coyotes,20.41349807692308,-101.57895384615384
36987,Guanajuato,Abasolo,,El Encinal,20.41349807692308,-101.57895384615384
36987,Guanajuato,Abasolo,,El Novillero,20.41349807692308,-101.57895384615384
36987,Guanajuato,Abasolo,,El Para�so (San Jos�),20.41349807692308,-101.57895384615384
36987,Guanajuato,Abasolo,,El Pedregal,20.41349807692308,-101.57895384615384
36987,Guanajuato,Abasolo,,El Pitahayo,20.41349807692308,-101.57895384615384
36987,Guanajuato,Abasolo,,La Puente,20.41349807692308,-101.57895384615384
36987,Guanajuato,Abasolo,,Emiliano Zapata (La Colonia),20.41349807692308,-101.57895384615384
36987,Guanajuato,Abasolo,,La Caba�a,20.41349807692308,-101.57895384615384
36987,Guanajuato,Abasolo,,La Estrella,20.41349807692308,-101.57895384615384
36987,Guanajuato,Abasolo,,La Galera de Gallardo,20.41349807692308,-101.57895384615384
36987,Guanajuato,Abasolo,,La Granja,20.41349807692308,-101.57895384615384
36987,Guanajuato,Abasolo,,La Loma,20.41349807692308,-101.57895384615384
36987,Guanajuato,Abasolo,,Los Hornos,20.41349807692308,-101.57895384615384
36987,Guanajuato,Abasolo,,La Rosa de Camacho,20.41349807692308,-101.57895384615384
36987,Guanajuato,Abasolo,,Lagunilla de Mireles,20.41349807692308,-101.57895384615384
36987,Guanajuato,Abasolo,,Lagunillas de Mart�nez,20.41349807692308,-101.57895384615384
36987,Guanajuato,Abasolo,,Las Liebres,20.41349807692308,-101.57895384615384
36987,Guanajuato,Abasolo,,Las Palomas,20.41349807692308,-101.57895384615384
36987,Guanajuato,Abasolo,,Las Pomas Nuevas,20.41349807692308,-101.57895384615384
36987,Guanajuato,Abasolo,,Lomel�,20.41349807692308,-101.57895384615384
36987,Guanajuato,Abasolo,,Los Pinos,20.41349807692308,-101.57895384615384
36987,Guanajuato,Abasolo,,Maravillas (Maravillas de Cabrera),20.41349807692308,-101.57895384615384
36987,Guanajuato,Abasolo,,Mireles,20.41349807692308,-101.57895384615384
36987,Guanajuato,Abasolo,,Morales,20.41349807692308,-101.57895384615384
36987,Guanajuato,Abasolo,,Palomar,20.41349807692308,-101.57895384615384
36987,Guanajuato,Abasolo,,Pur�sima de G�mez,20.41349807692308,-101.57895384615384
36987,Guanajuato,Abasolo,,Rancho Nuevo de Santa Luc�a,20.41349807692308,-101.57895384615384
36987,Guanajuato,Abasolo,,San Antonio de las Huertas (El Manicomio),20.41349807692308,-101.57895384615384
36987,Guanajuato,Abasolo,,San Fernando de Cerda,20.41349807692308,-101.57895384615384
36987,Guanajuato,Abasolo,,San Jos� de Ceballos,20.41349807692308,-101.57895384615384
36987,Guanajuato,Abasolo,,San Jos� de Ruiz,20.41349807692308,-101.57895384615384
36987,Guanajuato,Abasolo,,San Jos� del Varal (Las Pomas Viejas),20.41349807692308,-101.57895384615384
36987,Guanajuato,Abasolo,,San Miguelito (San Miguel Colonia el Salitre),20.41349807692308,-101.57895384615384
36987,Guanajuato,Abasolo,,Santa Elena de Acosta,20.41349807692308,-101.57895384615384
36987,Guanajuato,Abasolo,,Santa Luc�a,20.41349807692308,-101.57895384615384
36987,Guanajuato,Abasolo,,Soledad de Vargas,20.41349807692308,-101.57895384615384
36990,Guanajuato,Huan�maro,Huan�maro,Las Praderas,20.3621,-101.5008
36990,Guanajuato,Huan�maro,Huan�maro,Huanimaro Centro,20.3621,-101.5008
36993,Guanajuato,Huan�maro,Huan�maro,Magisterial,20.3674,-101.499
36993,Guanajuato,Huan�maro,Huan�maro,Santa Regina,20.3674,-101.499
36993,Guanajuato,Huan�maro,Huan�maro,Santa Martha,20.3674,-101.499
36993,Guanajuato,Huan�maro,Huan�maro,Solidaridad,20.3674,-101.499
36994,Guanajuato,Huan�maro,Huan�maro,Villas de las Flores,20.36475,-101.4999
36994,Guanajuato,Huan�maro,Huan�maro,Arboledas,20.36475,-101.4999
36995,Guanajuato,Huan�maro,Huan�maro,El Mirador,20.3674,-101.499
36996,Guanajuato,Huan�maro,,Rafael Garc�a,20.38395,-101.4705125
36996,Guanajuato,Huan�maro,,Paso de Carretas,20.38395,-101.4705125
36996,Guanajuato,Huan�maro,,Ram�n Garc�a,20.38395,-101.4705125
36996,Guanajuato,Huan�maro,,La Cantera,20.38395,-101.4705125
36996,Guanajuato,Huan�maro,,San Jos� de Ayala,20.38395,-101.4705125
36996,Guanajuato,Huan�maro,,La Tinaja,20.38395,-101.4705125
36996,Guanajuato,Huan�maro,,Los Otates,20.38395,-101.4705125
36996,Guanajuato,Huan�maro,,San Crist�bal,20.38395,-101.4705125
36997,Guanajuato,Huan�maro,,Cerrito Alto Viejo,20.34583571428572,-101.4668
36997,Guanajuato,Huan�maro,,Granja Beatriz,20.34583571428572,-101.4668
36997,Guanajuato,Huan�maro,,Granja el Rosal,20.34583571428572,-101.4668
36997,Guanajuato,Huan�maro,,Granja la Joya,20.34583571428572,-101.4668
36997,Guanajuato,Huan�maro,,Grano de Oro,20.34583571428572,-101.4668
36997,Guanajuato,Huan�maro,,Jes�s S�nchez Z�rate (La Desmayada),20.34583571428572,-101.4668
36997,Guanajuato,Huan�maro,,Loma Bonita,20.34583571428572,-101.4668
36997,Guanajuato,Huan�maro,,San Antonio de Egu�a (El Ranchito),20.34583571428572,-101.4668
36997,Guanajuato,Huan�maro,,San Crist�bal de Ayala,20.34583571428572,-101.4668
36997,Guanajuato,Huan�maro,,San Isidro de Ayala,20.34583571428572,-101.4668
36997,Guanajuato,Huan�maro,,San Ram�n,20.34583571428572,-101.4668
36997,Guanajuato,Huan�maro,,Cerrito Alto Nuevo,20.34583571428572,-101.4668
36997,Guanajuato,Huan�maro,,Cora,20.34583571428572,-101.4668
36997,Guanajuato,Huan�maro,,Paso de Cobos,20.34583571428572,-101.4668
36998,Guanajuato,Huan�maro,,Carmen Rodr�guez,20.354916666666668,-101.54127777777778
36998,Guanajuato,Huan�maro,,Cerrito de Aguirre,20.354916666666668,-101.54127777777778
36998,Guanajuato,Huan�maro,,El Durazno (El Duraznito),20.354916666666668,-101.54127777777778
36998,Guanajuato,Huan�maro,,Granja de los Chac�n,20.354916666666668,-101.54127777777778
36998,Guanajuato,Huan�maro,,Granja Jaime Zavala,20.354916666666668,-101.54127777777778
36998,Guanajuato,Huan�maro,,Granja San Antonio,20.354916666666668,-101.54127777777778
36998,Guanajuato,Huan�maro,,Jarrillas,20.354916666666668,-101.54127777777778
36998,Guanajuato,Huan�maro,,San Antonio Buenavista,20.354916666666668,-101.54127777777778
36998,Guanajuato,Huan�maro,,Zapotito de Mancilla,20.354916666666668,-101.54127777777778
36998,Guanajuato,Huan�maro,,La Lobera (El Ri��n),20.354916666666668,-101.54127777777778
36998,Guanajuato,Huan�maro,,Monte Blanco,20.354916666666668,-101.54127777777778
36998,Guanajuato,Huan�maro,,Copales,20.354916666666668,-101.54127777777778
